Timestamp,Temperature,Humidity,Direction,Speed,Rainfall,Pressure,PM 2.5
"1/3/2023, 0:10:07",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:10:10",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:10:13",19.44,0,0,0,0,0,50
"1/3/2023, 0:10:16",19.44,77,0,0,0,1009.3,49
"1/3/2023, 0:10:19",25,6,0,0,0,0,49
"1/3/2023, 0:10:22",19.44,77,0,0,0,1009.3,49
"1/3/2023, 0:10:25",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:10:28",19.44,77,0,0,0,1009.3,49
"1/3/2023, 0:10:31",19.44,77,0,0,0,1009.2,50
"1/3/2023, 0:10:34",19.44,0,0,0,0,0,52
"1/3/2023, 0:10:37",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:10:38",0,0,0,0,0,0,0
"1/3/2023, 0:10:40",25,6,0,0,0,0,52
"1/3/2023, 0:10:43",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:10:47",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:10:50",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:10:53",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:10:56",19.44,0,0,0,0,0,53
"1/3/2023, 0:10:59",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:11:02",25,6,0,0,0,0,0
"1/3/2023, 0:11:03",0,0,0,0,0,0,52
"1/3/2023, 0:11:05",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:11:06",0,0,0,0,0,0,0
"1/3/2023, 0:11:08",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:11:11",0,77,0,0,0,1009.3,51
"1/3/2023, 0:11:12",19.44,0,0,0,0,0,0
"1/3/2023, 0:11:14",19.44,77,0,0,0,0,50
"1/3/2023, 0:11:15",0,0,0,0,0,1009.3,0
"1/3/2023, 0:11:17",19.44,0,0,0,0,0,51
"1/3/2023, 0:11:21",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:11:24",25,6,0,0,0,0,51
"1/3/2023, 0:11:27",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:11:30",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:11:33",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:11:36",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:11:39",19.44,0,0,0,0,0,51
"1/3/2023, 0:11:42",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:11:45",25,6,0,0,0,0,51
"1/3/2023, 0:11:48",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:11:51",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:11:54",19.44,77,0,0,0,1009.2,52
"1/3/2023, 0:11:57",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:12:00",19.44,0,0,0,0,0,50
"1/3/2023, 0:12:03",19.44,0,0,0,0,1009.3,51
"1/3/2023, 0:12:04",0,77,0,0,0,0,0
"1/3/2023, 0:12:06",25,6,0,0,0,0,0
"1/3/2023, 0:12:07",0,0,0,0,0,0,51
"1/3/2023, 0:12:09",19.44,77,0,0,0,0,52
"1/3/2023, 0:12:10",0,0,0,0,0,1009.3,0
"1/3/2023, 0:12:12",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:12:15",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:12:16",0,0,0,0,0,0,0
"1/3/2023, 0:12:19",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:12:21",19.44,0,0,0,0,0,51
"1/3/2023, 0:12:24",19.44,77,0,0,0,1009.3,50
"1/3/2023, 0:12:25",0,0,0,0,0,0,0
"1/3/2023, 0:12:28",25,6,0,0,0,0,54
"1/3/2023, 0:12:31",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:12:34",19.44,77,0,0,0,1009.3,53
"1/3/2023, 0:12:37",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:12:40",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:12:43",19.44,0,0,0,0,0,51
"1/3/2023, 0:12:46",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:12:49",25,6,0,0,0,0,52
"1/3/2023, 0:12:52",19.44,77,0,0,0,1009.3,52
"1/3/2023, 0:12:55",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:12:58",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:13:01",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:13:04",19.44,0,0,0,0,0,51
"1/3/2023, 0:13:07",19.44,77,0,0,0,1009.3,51
"1/3/2023, 0:13:10",25,6,0,0,0,0,50
